time_s,phase,physics_time_s,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,com_offset_world_0,com_offset_world_1,com_offset_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,command_tilt_deg,reference_step
0.0,initial,0.0,-10.0,-14.986696094274519,-0.3940463066101074,0.06210384162841365,0.027976455118293345,0.0,0.0,0.0,0.0,0.0,0.0,0,4.188164894003421e-05,8.985184831544757e-05,4.188163438811898e-05,9.422535367775708e-05,0.0,14.984746387301378,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015174808504525572,-0.00023024242545943707,-8.841932140057907e-05,1.0,0.0005372912855818868,6.606241367990151e-05,0.002905134577304125,0.016766415908932686,-0.06841758638620377,-0.036398809403181076,-0.4915568232536316,0.48260074853897095,0.5057782530784607,-2.023857593536377,-0.34845951199531555,2.423549175262451,1.0165647268295288,0.00013979454524815083,-0.00022388246725313365,-0.0005327207618393004,-0.0004434513102751225,0.00017966270388569683,-0.00052718969527632,0.00018867291510105133,0.5995935797691345,5.1615817937999964e-05,0.12238046526908875,-9.352259075967595e-05,0.9999998807907104,0.00014850373554509133,0.00024728922289796174,-3.621280484367162e-06,-4.427618478075601e-06,0.032393764704465866,1.704790338408202e-05,3.2440489121654537e-06,1.0,-5.0999497034354135e-06,4.05751097787288e-06,3.0343277103384025e-05,2.858136940631084e-05,8.972328942036256e-05,9.627580084270448e-07,-4.707263542513829e-06,4.080658072780352e-06,-3.033671237062663e-05,-2.858502193703316e-05,9.410471830051392e-05,-3.494217821753409e-07,4.753644134325441e-06,-1.150369644165039e-05,-4.422712663654238e-06,0.02499999850988388,0.004024868365377188,0.004038381390273571,5.2228051572456025e-06,7.411668775603175e-06,0.0,0
0.008333333333212067,approach,0.008333333767950535,-10.0,-14.987172931432722,-0.3923177719116211,0.0628996713203378,0.027976455118293345,0.001899076892186713,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.012886928394436836,0.007946697995066643,0.012886928394436836,0.006596572697162628,0.0,14.985223224459581,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015367673768196255,-0.00023415041505359113,-9.036426490638405e-05,0.9999998807907104,0.0007179363747127354,0.00013358070282265544,0.0029693637043237686,0.01610356941819191,-0.06904011219739914,-0.03550327941775322,-0.4915567934513092,0.48260074853897095,0.5057781934738159,-2.023857593536377,-0.3484591245651245,2.423549175262451,1.0165647268295288,0.00013600884994957596,-0.00020647517521865666,-0.0005175127298571169,-0.0005176684353500605,0.0003163950750604272,0.0005062412819825113,-0.0006219231872819364,0.5995936393737793,5.16517975484021e-05,0.12238043546676636,-9.367601887788624e-05,0.9999999403953552,0.000148368751979433,0.00024724937975406647,-1.9492954379529692e-06,-5.177131242817268e-06,0.03239326551556587,1.3099920579406898e-05,5.307578248903155e-06,0.9999998807907104,-3.308475470475969e-06,0.011129405349493027,-0.004533616825938225,-0.004653557203710079,0.002371707698330283,0.006077593192458153,-0.004537385888397694,0.011125757358968258,0.004536045249551535,0.0046599083580076694,0.0017158209811896086,-0.004470141604542732,0.004537462722510099,-1.1682510375976562e-05,-4.520010406849906e-06,0.02499999850988388,0.004024869296699762,0.004038422368466854,5.205343768466264e-06,7.3886767495423555e-06,3.405456945021944,1
0.016666666666424135,approach,0.01666666753590107,-10.0,-14.987217634916304,-0.39190053939819336,0.06319014210021123,0.027976455118293345,0.0023842187601985643,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.0023094359785318375,0.0015234340680763125,0.0023094359785318375,0.0014604275347664952,0.0,14.985267927943163,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015216715110000223,-0.00023625117319170386,-9.144395880866796e-05,0.9999999403953552,0.0003004031314048916,0.00014923512935638428,0.0030072915833443403,0.016210028901696205,-0.0442320816218853,-0.016936520114541054,-0.4915567636489868,0.48260074853897095,0.5057781338691711,-2.023857593536377,-0.3484587073326111,2.423549175262451,1.0165647268295288,0.00012636274914257228,-0.00019211169274058193,-0.00047851045383140445,-0.0004900321364402771,0.00031439546728506684,0.0005571937654167414,-0.0003724726557265967,0.5995936393737793,5.16743675689213e-05,0.12238043546676636,-9.379037510370836e-05,0.9999999403953552,0.0001482097286498174,0.0002472362248227,-1.531113412056584e-06,-5.437510480987839e-06,0.03239322081208229,1.0985767403326463e-05,3.956971340812743e-06,0.9999999403953552,-2.343827418371802e-06,0.0006690777954645455,-0.0018376788357272744,-0.001228318433277309,0.0003665768017526716,0.0003784937725868076,0.0014294108841568232,0.0006679255748167634,0.0018376465886831284,0.0012289935257285833,0.00010188156738877296,-0.00028153957100585103,-0.0014294070424512029,-1.1801719665527344e-05,-4.57399437436834e-06,0.02499999850988388,0.004024844616651535,0.004038454499095678,5.20730645803269e-06,7.389578968286514e-06,3.405456945021944,2
0.024999999999636202,approach,0.025000001303851604,-10.0,-14.987269788980482,-0.39190053939819336,0.06335230864351615,0.027976455118293345,0.002709692353164428,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.0011424911208450794,0.0005878536030650139,0.0011424906551837921,0.0005712833954021335,0.0,14.985320082007341,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015248099225573242,-0.00023652685922570527,-9.120535105466843e-05,0.9999999403953552,0.00015700756921432912,0.00012012523075100034,0.0030184779316186905,0.013393349014222622,-0.03593077510595322,-0.00943255890160799,-0.4915567636489868,0.48260074853897095,0.5057780742645264,-2.023857593536377,-0.3484584093093872,2.423549175262451,1.0165647268295288,0.00011588699999265373,-0.0001783647167030722,-0.0004376805736683309,-0.0004527706769295037,0.00030534216784872115,0.00047466272371821105,-0.00042488641338422894,0.5995935201644897,5.140990106156096e-05,0.12238043546676636,-9.376127127325162e-05,0.9999998807907104,0.00014789208944421262,0.0002471411135047674,-1.4055931387702003e-06,-5.866004357812926e-06,0.032393161207437515,1.061506918631494e-05,4.588579486153321e-06,0.9999999403953552,-2.5532424388075015e-06,-7.228956383187324e-05,-0.0009973975829780102,-0.0005525018787011504,0.00011522378190420568,-0.00032907468266785145,-0.00047329190419986844,-7.28576778783463e-05,0.0009972720872610807,0.000552652811165899,-2.9195769457146525e-05,0.00031853324617259204,0.0004733380628749728,-1.1801719665527344e-05,-4.562069079838693e-06,0.02499999850988388,0.004024832975119352,0.004038549493998289,5.151324330654461e-06,7.3102128226310015e-06,3.405456945021944,3
0.03333333333284827,approach,0.03333333507180214,-10.0,-14.987307041883467,-0.39201974868774414,0.06315246719168499,0.027976455118293345,0.0023967477318365127,0.06852804166478502,0.0,0.0,0.0,0.0,0,0.001093669212423265,0.00039594946429133415,0.0010936689795926213,0.00038519661757163703,0.0,14.985357334910326,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015088198415469378,-0.0002359384234296158,-9.022956510307267e-05,0.9999998807907104,9.194597805617377e-05,0.0001187211018987,0.0030142294708639383,0.012630961835384369,-0.03208116069436073,-0.0066360305063426495,-0.4915567636489868,0.48260074853897095,0.5057780146598816,-2.023857593536377,-0.34845811128616333,2.423549175262451,1.0165647268295288,0.00010859161557164043,-0.00016286216850858182,-0.00040188507409766316,-0.0004144989070482552,0.00029747936059720814,0.0003865279140882194,-0.0003811424830928445,0.5995936393737793,5.14280836796388e-05,0.12238046526908875,-9.388274338562042e-05,0.9999998807907104,0.00014778126205783337,0.00024717432097531855,-1.6462281564599834e-06,-5.640182280330919e-06,0.03239315375685692,1.1236757018195931e-05,3.1005747587187216e-06,0.9999998211860657,-3.6507387903839117e-06,2.7563115509110503e-05,-0.001032016472890973,-0.0003609635750763118,0.00011220236774533987,-0.00035337251028977334,0.00013897648022975773,2.7079611754743382e-05,0.0010319564025849104,0.00036117073614150286,-3.6925936001352966e-05,0.00035736890276893973,-0.00013892576680518687,-1.1801719665527344e-05,-4.513258318183944e-06,0.02499999850988388,0.004024844150990248,0.004038604907691479,5.130468707648106e-06,7.284572347998619e-06,3.405456945021944,4
0.04166666666606034,approach,0.041666668839752674,-10.0,-14.987344294786451,-0.39196014404296875,0.06332363409455866,0.027976455118293345,0.00250573361881834,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.0009025881881825626,0.0004515198525041342,0.000902587897144258,0.0004552521277219057,0.0,14.98539458781331,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015148684906307608,-0.00023593455262016505,-9.091813262784854e-05,0.9999999403953552,0.0001385148789267987,0.00012493424583226442,0.0030148078221827745,0.012689061462879181,-0.035188768059015274,-0.009818519465625286,-0.4915567636489868,0.48260074853897095,0.5057779550552368,-2.023857593536377,-0.34845781326293945,2.423549175262451,1.0165647268295288,0.0001042881267494522,-0.00014517662930302322,-0.0003707474679686129,-0.00037449400406330824,0.0002933721407316625,0.0002817483036778867,-0.00037254326161928475,0.5995936393737793,5.149372009327635e-05,0.12238046526908875,-9.406008030055091e-05,0.9999998807907104,0.00014762899081688374,0.0002471313637215644,-1.5837958926567808e-06,-5.734214937547222e-06,0.032393116503953934,1.1197642379556783e-05,3.8575803955609445e-06,0.9999999403953552,-3.1393337849294767e-06,8.89668008312583e-05,-0.0008870106539689004,-0.00014128847396932542,9.544900967739522e-05,-0.00043808307964354753,-5.3318704885896295e-05,8.863502444000915e-05,0.0008870100136846304,0.0001414992002537474,-3.2852491131052375e-05,0.0004509155114647001,5.33891907252837e-05,-1.1801719665527344e-05,-4.547691787593067e-06,0.02499999850988388,0.0040248543955385685,0.00403871713206172,5.1227643780293874e-06,7.275404641404748e-06,3.405456945021944,5
0.049999999999272404,approach,0.05000000260770321,-10.0,-14.987307041883467,-0.39207935333251953,0.06345733709167689,0.027976455118293345,0.0024754115202085814,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.0008020506356842816,0.0004991116002202034,0.0008020504028536379,0.00048269788385368884,0.0,14.985357334910326,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014686166832689196,-0.0002355876931687817,-9.018008131533861e-05,0.9999999403953552,0.00011890385212609544,0.00013323900930117816,0.003010257612913847,0.013202575966715813,-0.03438401222229004,-0.0098609309643507,-0.4915567636489868,0.48260074853897095,0.505777895450592,-2.023857593536377,-0.3484575152397156,2.423549175262451,1.0165647268295288,0.00010467134416103363,-0.00012398904073052108,-0.00034605138353072107,-0.00033143689506687224,0.0002935121883638203,0.00017371639842167497,-0.00035945745185017586,0.5995936393737793,5.149372009327635e-05,0.12238046526908875,-9.406008030055091e-05,0.9999998807907104,0.00014762899081688374,0.0002471313637215644,-1.7029833543347195e-06,-5.86794521950651e-06,0.03239315375685692,1.15441762318369e-05,-7.674560151826881e-07,0.9999999403953552,-3.87846694138716e-06,-5.307609899318777e-05,-0.0007992904866114259,4.003620415460318e-05,9.523642802378163e-05,-0.0004899382474832237,1.7160097058877e-06,-5.32923404534813e-05,0.0007992820465005934,-3.9912123611429706e-05,-2.0373692677821964e-05,0.0004822649643756449,-1.6343091147064115e-06,-1.1801719665527344e-05,-4.510733560891822e-06,0.02499999850988388,0.004024839028716087,0.004038779530674219,5.13003487867536e-06,7.282622391358018e-06,3.405456945021944,6
0.05833333333248447,approach,0.058333336375653744,-10.0,-14.987292140722273,-0.3921985626220703,0.0635660981060937,0.027976455118293345,0.0025848446512100054,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.0007620437536388636,0.0005889469175599515,0.0007620435208082199,0.0005720764747820795,0.0,14.985342433749132,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014740692859049886,-0.00023435986076947302,-9.067310020327568e-05,0.9999999403953552,0.0001499122881796211,0.00014083512360230088,0.0030032775830477476,0.013293019495904446,-0.03651774674654007,-0.011145536787807941,-0.4915567636489868,0.48260074853897095,0.5057778358459473,-2.023857593536377,-0.3484571874141693,2.423549175262451,1.0165647268295288,0.00010924365051323548,-9.898639109451324e-05,-0.00032653327798470855,-0.00028478619060479105,0.0003003481251653284,5.084321310278028e-05,-0.0003544898936524987,0.599593460559845,5.147694537299685e-05,0.12238049507141113,-9.413840598426759e-05,0.9999998807907104,0.00014749813999515027,0.00024708197452127934,-1.6401681932620704e-06,-5.988382326904684e-06,0.0323931984603405,1.2722608516924083e-05,-9.153816904472478e-08,0.9999999403953552,-3.4634490475582425e-06,-6.224652315722778e-05,-0.0007045619422569871,0.0002835991035681218,9.61852929322049e-05,-0.0005809399881400168,-1.0752517482615076e-05,-6.231426232261583e-05,0.0007045968086458743,-0.0002834971237462014,-5.771034921053797e-06,0.000571944285184145,1.0858172572625335e-05,-1.1742115020751953e-05,-4.535380867309868e-06,0.02499999850988388,0.00402483157813549,0.004038828890770674,5.131985744810663e-06,7.286871550604701e-06,3.405456945021944,7
0.06666666666569654,approach,0.06666667014360428,-10.0,-14.98727723956108,-0.39249658584594727,0.06356151425279677,0.027976455118293345,0.002259617531308322,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.0008051357581280172,0.0006569254328496754,0.0008051356999203563,0.0006252612802200019,0.0,14.985327532587938,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015194271691143513,-0.00023423053789883852,-9.008313645608723e-05,0.9999999403953552,0.00012741476530209184,0.00014821959484834224,0.0029986381996423006,0.01343435887247324,-0.03568953648209572,-0.010647473856806755,-0.49155673384666443,0.48260074853897095,0.5057777762413025,-2.023857593536377,-0.34845685958862305,2.423549175262451,1.0165647268295288,0.0001193041680380702,-6.894802208989859e-05,-0.00031352153746411204,-0.0002330360293854028,0.0003117639571428299,-7.932013249956071e-05,-0.00035552133340388536,0.5995935201644897,5.157319537829608e-05,0.12238044291734695,-9.427370969206095e-05,0.9999999403953552,0.0001473123993491754,0.00024704047245904803,-1.9951239664806053e-06,-5.878899173694663e-06,0.03239316865801811,1.281097956962185e-05,4.630116563930642e-06,0.9999999403953552,-4.187536433164496e-06,-0.00017006779671646655,-0.0006216634646989405,0.0004825505893677473,9.660643263487145e-05,-0.0006495597190223634,-1.7040687453118153e-05,-0.00017001255764625967,0.0006217042682692409,-0.0004825173818971962,6.608599505852908e-06,0.0006249907310120761,1.7162108633783646e-05,-1.1682510375976562e-05,-4.505935066845268e-06,0.02499999850988388,0.004024832043796778,0.004038806539028883,5.136138497618958e-06,7.284805178642273e-06,3.405456945021944,8
0.0749999999989086,approach,0.07500000391155481,-10.0,-14.987158030271528,-0.39255619049072266,0.0636986005702056,0.027976455118293345,0.0024069074697763426,0.0,0.0,0.0,0.0,0.0,0,0.0009351128828711808,0.0007532681338489056,0.000935112766455859,0.000734155997633934,0.0,14.985208323298387,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015345230349339545,-0.00023321648768614978,-8.965993038145825e-05,0.9999999403953552,0.00020050947205163538,0.00015280331717804074,0.002984912833198905,0.01295025646686554,-0.04044509306550026,-0.013716529123485088,-0.49155670404434204,0.48260074853897095,0.5057777166366577,-2.023857593536377,-0.3484562933444977,2.423549175262451,1.0165647268295288,0.0001341960160061717,-3.428216587053612e-05,-0.00030616935691796243,-0.00017657190619502217,0.0003292169712949544,-0.00022792298113927245,-0.0003623523225542158,0.5995935201644897,5.1382197852944955e-05,0.12238047271966934,-9.447106276638806e-05,0.9999999403953552,0.00014692374679725617,0.0002469497558195144,-2.048835995083209e-06,-6.19419188296888e-06,0.03239331766963005,1.3734609638049733e-05,6.528407084260834e-06,1.0,-4.807502136827679e-06,-9.31552640395239e-05,-0.0005147537449374795,0.0007751043885946274,9.434766252525151e-05,-0.0007471328135579824,-1.743534994602669e-05,-9.292373579228297e-05,0.0005148727213963866,-0.0007750529912300408,1.976469502551481e-05,0.0007336792186833918,1.75842760654632e-05,-1.1682510375976562e-05,-4.484783858060837e-06,0.02499999850988388,0.004024849738925695,0.004038868471980095,5.13084523845464e-06,7.281923899427056e-06,3.405456945021944,9
