time_s,phase,physics_time_s,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,com_offset_world_0,com_offset_world_1,com_offset_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,command_tilt_deg,reference_step,recovery_time_s
9.808333333190603,stop,9.80833384487778,19.94916497124566,20.002109557390213,-0.10377168655395508,-0.30473837978206575,0.05595291190411357,0.017312777345068753,0.055952909680744456,0.0,0.0,0.0,0.0,81,0.003475808072835207,0.00020057200163137168,0.003475807374343276,0.0002938917896244675,0.0,-20.006008970987867,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018843942962121218,0.0004905870882794261,5.757471444667317e-05,0.9999998211860657,-0.0015395801747217774,0.00013478394248522818,0.0031622082460671663,0.013514540158212185,0.13432182371616364,0.11543681472539902,-0.4803808927536011,0.5585665106773376,0.4856315851211548,-2.014526605606079,-0.4126320779323578,2.4763224124908447,1.0574119091033936,-0.0008745025261305273,0.0024163234047591686,0.0009124624193646014,0.002724039601162076,-0.00271098711527884,0.0016273993533104658,0.0024150446988642216,0.5999178886413574,-0.0003070152015425265,0.08738262206315994,5.5714353948133066e-05,0.9999998211860657,0.00019143479585181922,-0.0005050261970609426,1.1075357178924605e-05,-5.887432962481398e-06,0.032384730875492096,-1.4438581274589524e-05,-2.9970999548822874e-06,0.9999998807907104,-1.8616044599184534e-06,0.0008455729112029076,0.00045842916006222367,-0.0033400733955204487,9.744046838022768e-05,-5.698836685041897e-05,-0.00016579146904405206,0.000849121599458158,-0.00045773250167258084,0.00333926803432405,0.00016374228289350867,0.00017925437714438885,0.00016561619122512639,2.4557113647460938e-05,2.8833455871790648e-06,0.024999991059303284,0.004024861380457878,0.0040390933863818645,5.073003194411285e-06,7.187773007899523e-06,0.0,1177,0.0
9.816666666523815,stop,9.81666717864573,20.002109557390213,20.011214166879654,-0.10901689529418945,-0.3049919905606657,0.059347025446578223,0.007839667887310497,0.06852804166478502,0.0,0.0,0.0,0.0,72,0.038391370326280594,0.02080123871564865,0.038391370326280594,0.016159405931830406,0.0,-20.015350119514352,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018279030336998403,0.0005018016672693193,5.88219627388753e-05,0.9999998211860657,-0.0025349275674670935,7.321579323615879e-05,0.003025262150913477,0.013351637870073318,0.16016779839992523,0.13361680507659912,-0.4803915321826935,0.5585893988609314,0.4856431186199188,-2.0144877433776855,-0.4126493036746979,2.4763224124908447,1.0574119091033936,-0.0010421504266560078,0.0023496474605053663,0.001238464843481779,0.0028100425843149424,-0.002187986858189106,-0.001381634850986302,0.0007126551936380565,0.5999324917793274,-0.00030969985527917743,0.08738607913255692,5.402988244895823e-05,0.9999997615814209,0.00019272319332230836,-0.0004935541655868292,-9.502691682428122e-06,-8.218535185733344e-06,0.032397300004959106,8.248998710769229e-06,-9.934809895639773e-06,0.9999998211860657,-4.785603323398391e-06,-0.03612685948610306,0.004149606917053461,0.012309676967561245,-0.0023687067441642284,-0.018807660788297653,-0.008564617484807968,-0.03613739088177681,-0.004164861515164375,-0.012273560278117657,-0.0017659026198089123,0.013588832691311836,0.008564556017518044,2.5093555450439453e-05,2.9456859920173883e-06,0.024999991059303284,0.004024861380457878,0.004039095249027014,5.071089617558755e-06,7.192866178229451e-06,0.0,1177,0.008333333333333333
9.824999999857027,stop,9.82500051241368,20.002109557390213,20.008032768964767,-0.09769201278686523,-0.3073080151807517,0.059347025446578223,0.01385515042784391,0.03956468118525214,0.0,0.0,0.0,0.0,75,0.005025739315897226,0.003965071868151426,0.0050257411785423756,0.003924735821783543,0.0,-20.012168721599465,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020700163440778852,0.0005230941460467875,5.819989019073546e-05,0.9999998211860657,0.002709939843043685,0.00011415208427933976,0.002812773920595646,0.012509728781878948,-0.14754840731620789,-0.09206139296293259,-0.48040294647216797,0.5586122870445251,0.48565465211868286,-2.0144875049591064,-0.4126661717891693,2.4763224124908447,1.0574119091033936,-0.001138410298153758,0.0022629573941230774,0.001381700043566525,0.002630023518577218,-0.0018678565975278616,-0.0018672207370400429,0.0010057402541860938,0.5999286770820618,-0.00030781494569964707,0.08737585693597794,5.110038910061121e-05,0.9999997615814209,0.00019862897170241922,-0.0005005866987630725,6.0775037127314135e-06,-3.820615802396787e-06,0.032383888959884644,2.250837678730022e-05,8.370243449462578e-06,0.9999999403953552,-7.099247795849806e-06,0.0003041187592316419,-0.0031639079097658396,0.003892974928021431,0.000817210238892585,-0.0024803578853607178,0.0029835861641913652,0.00029896400519646704,0.003163631074130535,-0.0038936014752835035,0.00035619267146103084,0.0025241037365049124,-0.0029842217918485403,2.6166439056396484e-05,2.9154180083423853e-06,0.024999983608722687,0.004024863243103027,0.004039097111672163,5.081694325781427e-06,7.198483217507601e-06,0.0,1177,0.016666666666666666
9.83333333319024,stop,9.833333846181631,20.002109557390213,20.018113404512405,-0.09900331497192383,-0.30496521503664553,0.05595291190411357,0.016048841644078493,0.055952909680744456,0.0,0.0,0.0,0.0,68,0.008197613060474396,0.0013235100777819753,0.008197613060474396,0.002124242950230837,0.0,-20.02201281811006,0.0,0.0,0.0,0.0,0.0,0.0,-0.000195119486306794,0.0004988678847439587,5.447642979561351e-05,0.9999998807907104,-0.001186323817819357,0.00014685546921100467,0.002959910314530134,0.013995425775647163,0.07625704258680344,0.07174204289913177,-0.4804142713546753,0.5586351156234741,0.4856661856174469,-2.01448655128479,-0.4126832187175751,2.4763224124908447,1.0574119091033936,-0.0011493739439174533,0.0022033797577023506,0.0013891851995140314,0.0025047273375093937,-0.001866130973212421,-0.0014648634241893888,0.0009283364051952958,0.5999249815940857,-0.0003061416791751981,0.08736564218997955,4.843013084609993e-05,0.9999997615814209,0.0002044630382442847,-0.0005076134111732244,8.916920705814846e-06,-4.316239483159734e-06,0.0323837473988533,-8.74390116223367e-06,-9.347066225018352e-06,0.9999998807907104,-6.0433744693000335e-06,-0.007574249524623156,-0.002205446595326066,-0.0022288125474005938,0.0007543539395555854,0.0008878714288584888,-0.0006279438966885209,-0.007572884205728769,0.0022025653161108494,0.0022362875752151012,0.00043720495887100697,-0.0019817485008388758,0.0006276402855291963,2.491474151611328e-05,2.728687832131982e-06,0.024999991059303284,0.0040248604491353035,0.004039091989398003,5.083182259113528e-06,7.20695243217051e-06,0.0,1177,0.025
9.841666666523452,stop,9.841667179949582,20.002109557390213,20.028235018253326,-0.10353326797485352,-0.3030419466085732,0.059347025446578223,0.015402592907776125,0.0,0.0,0.0,0.0,0.0,69,0.004543797578662634,0.0005123165901750326,0.004543797113001347,0.0005413630278781056,0.0,-20.032370970888024,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020201697770971805,0.0005072071799077094,5.1456590881571174e-05,0.9999998807907104,-0.002059923019260168,0.00014823503443039954,0.0029989362228661776,0.01312183029949665,0.1246647983789444,0.10686467587947845,-0.4804256558418274,0.558657705783844,0.48567771911621094,-2.0144858360290527,-0.4127002954483032,2.4763224124908447,1.0574119091033936,-0.001177462749183178,0.0021267265547066927,0.0014219131553545594,0.002404492814093828,-0.001892957603558898,-0.001439649029634893,0.0010402175830677152,0.5999215245246887,-0.00030409498140215874,0.08735576272010803,4.533931496553123e-05,0.9999998211860657,0.0002103606384480372,-0.0005143433227203786,8.28010161058046e-06,-3.9930960156198125e-06,0.0323839969933033,-7.13451800038456e-06,-8.347166840394493e-06,1.0000001192092896,-6.11447330811643e-06,-0.004296171013265848,-0.0008870295714586973,-0.001184140215627849,-8.656597856315784e-06,-0.00030067143961787224,0.00041471680742688477,-0.004295323509722948,0.0008853296749293804,0.0011884787818416953,-0.00013708909682463855,-0.00032001733779907227,-0.00041457137558609247,2.5331974029541016e-05,2.577959094196558e-06,0.024999987334012985,0.004024860914796591,0.004039095249027014,5.078600224805996e-06,7.194379577413201e-06,0.0,1177,0.03333333333333333
9.849999999856664,stop,9.850000513717532,20.002109557390213,20.037950575351715,-0.10776519775390625,-0.3008031635545194,0.059347025446578223,0.010921540706476662,0.0,0.0,0.0,0.0,0.0,73,0.0024346415884792805,0.0002711626293603331,0.0024346415884792805,0.00048174767289310694,0.0,-20.042086527986413,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020623892487492412,0.0005159203428775072,4.900023486698046e-05,0.9999998807907104,-0.00198762072250247,0.000150247011333704,0.003016035770997405,0.013089638203382492,0.11978808790445328,0.10354521870613098,-0.4804370701313019,0.558669924736023,0.485689252614975,-2.0144858360290527,-0.41271737217903137,2.4763224124908447,1.0574119091033936,-0.0012062969617545605,0.002043207874521613,0.0014517238596454263,0.0023124893195927143,-0.001933693652972579,-0.001390837598592043,0.0011078930692747235,0.5999197959899902,-0.00030334884650073946,0.08735065907239914,4.48366190539673e-05,0.9999998211860657,0.00021637663303408772,-0.000517023669090122,5.955751475994475e-06,-5.454744496091735e-06,0.03238861635327339,-1.1019393468814087e-06,-1.0139866390090901e-05,1.0,-4.158598585490836e-06,-0.0014184174360707402,-0.0005566965555772185,-0.0018988576484844089,-6.464256148319691e-05,0.00024329980078618973,0.00010077556362375617,-0.0014166940236464143,0.0005562535370700061,0.0019002736080437899,-0.00014498324890155345,-0.00044826444354839623,-0.0001005964440992102,2.580881118774414e-05,2.455344656482339e-06,0.024999987334012985,0.004024863243103027,0.00403909757733345,5.074829459772445e-06,7.191614713519812e-06,0.0,1177,0.041666666666666664
9.858333333189876,stop,9.858333847485483,20.002109557390213,20.04288285970688,-0.1099705696105957,-0.29995819204486907,0.059347025446578223,0.010139866390090901,0.055952909680744456,0.0,0.0,0.0,0.0,81,0.0021471588406711817,0.0003600632189773023,0.0021471583750098944,0.00040719067328609526,0.0,-20.047018812341577,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021599077444989234,0.0005223644548095763,4.793394691660069e-05,0.9999998211860657,-0.0014204838080331683,0.00015434638771694154,0.0030191957484930754,0.0132709676399827,0.08666808903217316,0.07929841428995132,-0.48044851422309875,0.5586815476417542,0.485700786113739,-2.0144858360290527,-0.4127344489097595,2.4763224124908447,1.0574119091033936,-0.0012380739208310843,0.0019579995423555374,0.0014859745278954506,0.002226193668320775,-0.0019518492044880986,-0.0013626745203509927,0.0011748690158128738,0.5999183654785156,-0.000303072010865435,0.0873463824391365,4.45102050434798e-05,0.9999997615814209,0.00022200327657628804,-0.0005192766548134387,5.327805411070585e-06,-6.002227110002423e-06,0.032389264553785324,3.088764515268849e-06,-6.014154678268824e-06,0.9999998807907104,-3.419936547288671e-06,-0.00031000308808870614,-0.0005423592519946396,-0.002054272685199976,-1.2465175132092554e-05,0.00029100736719556153,0.0002116715331794694,-0.000308110291371122,0.0005424048868007958,0.0020545448642224073,-9.089752711588517e-05,-0.0003358387330081314,-0.00021155197464395314,2.6106834411621094e-05,2.402346581220627e-06,0.024999987334012985,0.00402486277744174,0.004039096180349588,5.075278750155121e-06,7.192051270976663e-06,0.0,1177,0.05
9.866666666523088,stop,9.866667181253433,20.002109557390213,20.046935975551605,-0.11157989501953125,-0.29962812550365925,0.059347025446578223,0.010424788342788815,0.055952909680744456,0.0,0.0,0.0,0.0,70,0.0025584751274436712,0.00036504538729786873,0.002558474661782384,0.00044703533058054745,0.0,-20.051071928186303,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022000410535838455,0.0005237915320321918,4.777103094966151e-05,0.9999997615814209,-0.0012328638695180416,0.00015967234503477812,0.003038188209757209,0.013195845298469067,0.0755603164434433,0.0712086483836174,-0.48045995831489563,0.558692991733551,0.48571231961250305,-2.0144858360290527,-0.41275152564048767,2.4763224124908447,1.0574119091033936,-0.001268102671019733,0.001874849433079362,0.0015190315898507833,0.0021495698019862175,-0.001960358815267682,-0.0013192767510190606,0.0012256018817424774,0.5999168157577515,-0.00030245690140873194,0.0873417928814888,4.421257835929282e-05,0.9999997615814209,0.00022796988196205348,-0.0005215874989517033,5.417254214989953e-06,-5.697987035091501e-06,0.032388728111982346,2.205131750088185e-06,-7.967519195517525e-06,0.9999998807907104,-3.553819169610506e-06,-0.0006418912671506405,-0.0005515415105037391,-0.0024144507478922606,4.928411726723425e-05,0.00032081801327876747,0.00016704796871636063,-0.0006396236713044345,0.000551462871953845,0.002415069844573736,-3.0390845495276153e-05,-0.00041356083238497376,-0.00016698628314770758,2.6166439056396484e-05,2.3943139240145683e-06,0.024999987334012985,0.004024862311780453,0.004039095249027014,5.079276888864115e-06,7.192051270976663e-06,0.0,1177,0.058333333333333334
9.8749999998563,stop,9.875000515021384,20.002109557390213,20.0513057410717,-0.11336803436279297,-0.29896339401602745,0.059347025446578223,0.010263303920510225,0.0,0.0,0.0,0.0,0.0,78,0.0028242922853678465,0.0003030178777407855,0.002824292751029134,0.00040939150494523346,0.0,-20.0554416937064,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022637730580754578,0.00052535260329023,4.731006993097253e-05,0.9999998807907104,-0.0012491169618442655,0.00016310829960275441,0.0030658410396426916,0.013087945990264416,0.0761508196592331,0.07166218012571335,-0.4804714024066925,0.5587044358253479,0.4857238531112671,-2.0144858360290527,-0.4127686023712158,2.4763224124908447,1.0574125051498413,-0.001297207549214363,0.0017925116699188948,0.0015518347499892116,0.0020834694150835276,-0.0019626303110271692,-0.0012898577842861414,0.0012732824543491006,0.5999153852462769,-0.00030194935970939696,0.08733741194009781,4.410310793900862e-05,0.9999997615814209,0.00023368748952634633,-0.0005237720906734467,5.201245585340075e-06,-5.848350156156812e-06,0.03238871693611145,1.5815841152289067e-06,-7.311797617148841e-06,1.0,-3.2027755878516473e-06,-0.0008996622054837644,-0.00043725568684749305,-0.0026412198785692453,4.391202310216613e-05,0.0002325811656191945,0.0001892024592962116,-0.0008970992639660835,0.0004370688693597913,0.002642122795805335,-1.9297989638289437e-05,-0.0003625579993240535,-0.00018915785767603666,2.6285648345947266e-05,2.3714383132755756e-06,0.024999983608722687,0.004024861846119165,0.004039095249027014,5.079617039882578e-06,7.189344614744186e-06,0.0,1177,0.06666666666666667
9.883333333189512,stop,9.883333848789334,20.002109557390213,20.055444538593292,-0.11497735977172852,-0.2984203165397048,0.059347025446578223,0.010496118193259463,0.03956468118525214,0.0,0.0,0.0,0.0,69,0.0028796526603400707,0.00024767740978859365,0.002879652427509427,0.00032459237263537943,0.0,-20.05958049122799,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023033803154248744,0.0005279077449813485,4.708569395006634e-05,0.9999998211860657,-0.0011996440589427948,0.00016544971731491387,0.0030924309976398945,0.013083375059068203,0.07296445965766907,0.0693938210606575,-0.4804828464984894,0.5587158799171448,0.4857354164123535,-2.0144858360290527,-0.41278567910194397,2.4763224124908447,1.0574133396148682,-0.0013268961338326335,0.0017101214034482837,0.0015862726140767336,0.0020246815402060747,-0.0019547410774976015,-0.0012799534015357494,0.001309674815274775,0.5999137163162231,-0.00030135244014672935,0.08733313530683517,4.3663840187946334e-05,0.9999998211860657,0.00023890839656814933,-0.0005260762991383672,5.409981895354576e-06,-5.766100912296679e-06,0.032388586550951004,1.832679345170618e-06,-8.572081242164131e-06,0.9999999403953552,-3.4169029277109075e-06,-0.0007202603155747056,-0.00035504347761161625,-0.0027654236182570457,4.7252411604858935e-05,0.00017017271602526307,0.000173644904862158,-0.0007175198988988996,0.00035494149778969586,0.0027661488857120275,-4.104625986656174e-06,-0.00027422347920946777,-0.00017362271319143474,2.6404857635498047e-05,2.360378857702017e-06,0.024999987334012985,0.004024865105748177,0.004039099905639887,5.078511094325222e-06,7.194234058260918e-06,0.0,1177,0.075
